Date;Open;High;Low;Close;Volume
2005-06-28;4.01544189453125;4.017449661431601;4.01544189453125;4.01544189453125;411600
2005-06-29;4.015442770311266;4.035520060751315;4.015442770311266;4.025481224060059;58200
2005-06-30;4.0254779504989715;4.065632498724968;4.015439504913549;4.051578521728516;78100
2005-07-01;4.051581715775733;4.053589483064063;4.015442670470704;4.023473739624023;62500
2005-07-05;4.023473351266706;4.04154248923268;4.015442282888568;4.019457817077637;37700
2005-07-06;4.029493847424328;4.047563357470891;4.01744763504068;4.045555591583252;45900
2005-07-07;4.025478439405506;4.065632992508395;4.023471056398341;4.0576019287109375;78300
2005-07-08;4.051578889246169;4.055594421021447;4.027486081536688;4.045555591583252;39200
2005-07-11;4.05961128861786;4.06362682209324;4.029495553437212;4.043549537658691;79800
2005-07-12;4.037527114263637;4.063627319161516;4.031503813313789;4.0535888671875;67800
2005-07-13;4.05358778707397;4.1057885659027775;4.039533804878194;4.083703517913818;136900
2005-07-14;4.087719418408635;4.123858451843262;4.077680585264389;4.123858451843262;99100
2005-07-15;4.115828454085628;4.141928661153455;4.0977589326762;4.135905742645264;45300
2005-07-18;4.155983031204898;4.155983031204898;4.107797385484803;4.135905742645264;54500
2005-07-19;4.13791370929328;4.143936628091849;4.045558330643277;4.085712909698486;107400
2005-07-20;4.095749183109564;4.137911506971715;4.075671904267693;4.093741416931152;65300
2005-07-21;4.0857097728379665;4.095748218423389;4.015439504913549;4.051578521728516;99300
2005-07-22;4.061620455626772;4.083705514412985;4.039535779783042;4.079689979553223;45400
2005-07-25;4.065633296966553;4.113818534533089;4.0576022325676835;4.065633296966553;64000
2005-07-26;4.053588013401342;4.105788795144719;4.053588013401342;4.101773262023926;76900
2005-07-27;4.091733600727027;4.113818645477295;4.065633406611267;4.113818645477295;59900
2005-07-28;4.035519180592383;4.035519180592383;4.01544189453125;4.01544189453125;485200
2005-07-29;4.015442770311266;4.02748899139831;4.015442770311266;4.025481224060059;123200
2005-08-01;4.025479900496691;4.033510967209111;4.015441450048505;4.031503200531006;65700
2005-08-02;4.031504231365797;4.031504231365797;4.015442476776388;4.02146577835083;126200
2005-08-03;4.017450437759034;4.025481123969898;4.015442670470704;4.023473739624023;102400
2005-08-04;4.019457817077637;4.023473351266706;4.015442282888568;4.019457817077637;64600
2005-08-05;4.023474111901063;4.023474111901063;4.015443042004659;4.01745080947876;112600
2005-08-08;4.021466344426962;4.025481496432675;4.015443042004659;4.01745080947876;109800
2005-08-09;4.017449661431601;4.019457428331953;4.01544189453125;4.01544189453125;136600
2005-08-10;4.015443698304236;4.015443698304236;3.9793046437486894;4.009420394897461;121900
2005-08-11;4.007411972108254;4.01745080947876;3.9993812851543398;4.01745080947876;59800
2005-08-12;4.015442926490309;4.017450693906651;3.9993811701020463;4.005404472351074;46000
2005-08-15;3.995364994885642;4.019457817077637;3.991349460696573;4.019457817077637;50300
2005-08-16;4.031503660375939;4.033511427283056;3.9953646219326053;3.9973723888397217;67600
2005-08-17;4.011426478925254;4.031503765577954;3.997372493151082;4.0274882316589355;71300
2005-08-18;4.031504526074812;4.031504526074812;4.0114272356347636;4.025481224060059;33400
2005-08-19;4.019457428331953;4.033511413692032;4.01544189453125;4.01544189453125;46500
2005-08-22;4.015442282888568;4.021465584172171;3.995364994885642;4.019457817077637;52500
2005-08-23;4.0294958798913285;4.0294958798913285;3.9993801422708204;4.01544189453125;62800
2005-08-24;4.015442926490309;4.017450693906651;3.997373402685704;4.005404472351074;44700
2005-08-25;4.005404200754024;4.017450421492774;3.9772958417736675;4.013434886932373;91000
2005-08-26;3.999380257997956;4.005403558873302;3.957217917755319;3.975287437438965;75000
2005-08-29;3.9552104762271867;4.011426418476753;3.9552104762271867;3.9953646659851074;70100
2005-08-30;3.995364665985108;4.0054035006313775;3.9752873796349544;3.9953646659851074;54900
2005-08-31;3.995366176140276;4.011427934702891;3.9552119712050025;3.98532772064209;73400
2005-09-01;3.9953656642357087;4.011427420740418;3.9552114644451755;3.9933578968048096;57000
2005-09-02;3.973280988380784;3.9973734316666074;3.9652499186571886;3.9933578968048096;43600
2005-09-06;3.9572178602140546;3.9973724329143616;3.9572178602140546;3.9953646659851074;76500
2005-09-07;3.9953651878040195;4.025480929791355;3.9793034332146116;4.02146577835083;76800
2005-09-08;4.0315046828785706;4.033512450294913;3.997373402685704;4.005404472351074;75900
2005-09-09;4.0154434146543565;4.031505172995273;4.003397191634301;4.011427879333496;44700
2005-09-12;4.011427879333496;4.017451182314787;3.9993816563134406;4.011427879333496;56200
2005-09-13;4.007411214510431;4.03351180379696;4.005403830358314;4.019457817077637;100000
2005-09-14;4.031504798854978;4.033512566329079;4.007411972108254;4.01745080947876;71800
2005-09-15;4.011425161769324;4.0395335070306535;4.00740962916881;4.033510208129883;135000
2005-09-16;4.037527114263637;4.073666154077929;4.031503813313789;4.0535888671875;107900
2005-09-19;4.0696499264178385;4.073665459699934;4.035518659404684;4.041541576385498;83100
2005-09-20;4.055594421021447;4.0716561651803715;4.027486081536688;4.045555591583252;135600
2005-09-21;4.075371802279018;4.106214598703001;4.050697722014805;4.097990036010742;99500
2005-09-22;4.089765784070985;4.089765784070985;4.017799377441406;4.017799377441406;100400
2005-09-23;4.015742149203725;4.091821015240121;4.015742149203725;4.071259021759033;109900
2005-09-26;4.091822649586741;4.10210384652748;4.030137036692556;4.060979843139648;201000
2005-09-27;4.060979822195658;4.071260626895813;4.009575014319764;4.015743732452393;134400
2005-09-28;4.015740613481042;4.050695871374876;3.9951786278633876;4.003403186798096;71600
2005-09-29;3.9684512437161765;4.011631488800049;3.964339156907661;4.011631488800049;124900
2005-09-30;4.042474059985332;4.054811104063029;3.999294209619609;4.015743732452393;109200
2005-10-03;4.015745594675491;4.0465884152662674;3.9849023818969727;3.9849023818969727;153800
2005-10-04;3.978733031142325;4.017800803022767;3.970508071930593;4.009575843811035;91700
2005-10-05;4.0013487892452675;4.0465852568458915;3.9931242265280673;4.019854545593262;68300
2005-10-06;4.0198587187915225;4.0568702699108865;3.9992970945588473;4.030139923095703;85300
2005-10-07;4.030136274384876;4.060979074997996;4.030136274384876;4.042473316192627;87300
2005-10-10;4.040419341901078;4.058925111079173;4.007520283848401;4.04453182220459;65000
2005-10-11;4.032192162436685;4.05069791963138;3.9992931256877715;4.001348972320557;85200
2005-10-12;4.009571900139568;4.042470920252913;3.989009914521915;4.003403186798096;118800
2005-10-13;4.0095756768605275;4.019856483259479;3.958170860490521;3.989013671875;69200
2005-10-14;3.9787329422563853;3.9890137488537327;3.9478901302767113;3.9766767024993896;99500
2005-10-17;3.9869550662840836;3.9910675432783553;3.9478877114006785;3.9622809886932373;95800
2005-10-18;3.9705062986521913;3.9828437319597345;3.8718091853166423;3.8964836597442627;93500
2005-10-19;3.9067657752782847;3.943777303267779;3.890316250859354;3.8944287300109863;119400
2005-10-20;3.9026526772574925;3.9746194822484178;3.8759223513858814;3.9273271560668945;113900
2005-10-21;3.908822694645754;3.9520025566846004;3.906766454712333;3.9170472621917725;90300
2005-10-24;3.9170460337923187;3.9191022730808958;3.8779786638719798;3.914990186691284;134400
2005-10-25;3.927327437237686;3.9561140044199705;3.8964846306584433;3.937608242034912;104500
2005-10-26;3.947888019231055;3.982843292033163;3.906764030456543;3.906764030456543;148100
2005-10-27;3.912933705363168;3.9170457914984214;3.88620298845267;3.9108774662017822;102400
2005-10-28;3.8862017743491966;3.999292539769183;3.884145535830208;3.968449354171753;133100
2005-10-31;3.9602264832138863;3.986956810999213;3.931439916031602;3.937608242034912;80700
2005-11-01;3.9376069836573744;3.9684497803798986;3.9108766644145034;3.95405650138855;100900
2005-11-02;3.9746188666626314;3.9848996691315373;3.945832305999715;3.9643380641937256;76900
2005-11-03;3.978732700906681;3.989013506880395;3.9520019778748505;3.9725639820098877;74900
2005-11-04;3.978731870651245;4.00546219591756;3.9684506746353345;3.978731870651245;89000
2005-11-07;3.978733031142325;4.009575843811035;3.978733031142325;4.009575843811035;65500
2005-11-08;4.00957275786353;4.00957275786353;3.964336693577639;3.982842445373535;95500
2005-11-09;3.9931258008139503;3.9992945194244385;3.972563797633248;3.9992945194244385;66400
2005-11-10;3.989012188056749;4.005461707488814;3.9478885855703267;3.970506429672241;74700
2005-11-11;3.9602271305411705;3.980789135684193;3.9561146510750405;3.9581708908081055;69700
2005-11-14;3.9520015716552734;3.9766760525185907;3.9478894850010273;3.9520015716552734;86400
2005-11-15;3.949942715923583;3.956111430100353;3.886200904846192;3.8862009048461914;239700
2005-11-16;3.8882588850748303;3.904708404729266;3.762831052592583;3.8738656044006348;264200
2005-11-17;3.869753834227188;3.9376081642358853;3.8101244616438144;3.8656413555145264;189100
2005-11-18;3.90059756401399;3.904710043700651;3.818349931219015;3.859473943710327;185100
