,open,high,low,close,volume,Ticker
2023-01-03 09:02:00,104.02,104.02,104.02,104.02,100,BAH
2023-01-03 09:31:00,104.24,104.86,104.24,104.75,25149,BAH
2023-01-03 09:32:00,104.785,104.81,104.58,104.79,1280,BAH
2023-01-03 09:34:00,104.5418,104.5418,104.5418,104.5418,446,BAH
2023-01-03 09:35:00,104.71,104.775,104.37,104.37,3003,BAH
2023-01-03 09:36:00,104.465,104.56,104.36,104.456,707,BAH
2023-01-03 09:37:00,104.4723,104.77,104.4723,104.73,8798,BAH
2023-01-03 09:38:00,104.375,104.375,104.375,104.375,206,BAH
2023-01-03 09:39:00,104.4,104.4,104.24,104.24,1129,BAH
2023-01-03 09:40:00,104.27,104.56,104.24,104.45,41305,BAH
2023-01-03 09:41:00,104.44,104.44,104.44,104.44,358,BAH
2023-01-03 09:42:00,104.56,104.7577,104.56,104.7577,2099,BAH
2023-01-03 09:45:00,104.725,104.805,104.725,104.805,1335,BAH
2023-01-03 09:46:00,104.745,104.91,104.62,104.91,2479,BAH
2023-01-03 09:48:00,104.91,104.91,104.73,104.73,1099,BAH
2023-01-03 09:49:00,104.64,104.68,104.64,104.68,1262,BAH
2023-01-03 09:50:00,104.51,104.51,104.51,104.51,382,BAH
2023-01-03 09:51:00,104.625,104.625,104.625,104.625,160,BAH
2023-01-03 09:54:00,104.83,104.9,104.83,104.9,701,BAH
2023-01-03 09:55:00,104.895,104.895,104.895,104.895,108,BAH
2023-01-03 09:56:00,104.87,104.87,104.87,104.87,849,BAH
2023-01-03 10:00:00,104.74,104.74,104.72,104.73,1360,BAH
2023-01-03 10:01:00,104.93,105.05,104.92,104.95,2528,BAH
2023-01-03 10:02:00,105.24,105.325,105.17,105.17,3243,BAH
2023-01-03 10:04:00,105.08,105.29,105.08,105.12,1863,BAH
2023-01-03 10:05:00,105.13,105.13,105.13,105.13,143,BAH
2023-01-03 10:06:00,105.22,105.22,105.215,105.215,919,BAH
2023-01-03 10:07:00,105.19,105.19,105.19,105.19,123,BAH
2023-01-03 10:08:00,105.18,105.19,105.15,105.15,886,BAH
2023-01-03 10:10:00,105.19,105.2,105.174,105.2,681,BAH
2023-01-03 10:11:00,105.27,105.27,105.11,105.11,1029,BAH
2023-01-03 10:12:00,105.11,105.11,105.1,105.11,1180,BAH
2023-01-03 10:13:00,105.03,105.03,104.74,104.8,2705,BAH
2023-01-03 10:14:00,104.8,104.8,104.8,104.8,169,BAH
2023-01-03 10:15:00,104.8337,104.88,104.8,104.8,629,BAH
2023-01-03 10:16:00,104.79,104.79,104.79,104.79,126,BAH
2023-01-03 10:17:00,104.805,104.805,104.805,104.805,156,BAH
2023-01-03 10:18:00,104.8,104.81,104.79,104.79,681,BAH
2023-01-03 10:20:00,104.78,104.78,104.7,104.71,1104,BAH
2023-01-03 10:21:00,104.6663,104.6663,104.63,104.63,948,BAH
2023-01-03 10:22:00,104.74,104.75,104.74,104.75,692,BAH
2023-01-03 10:23:00,104.7,104.7,104.7,104.7,158,BAH
2023-01-03 10:25:00,104.831,104.831,104.725,104.81,2757,BAH
2023-01-03 10:26:00,104.71,104.71,104.71,104.71,318,BAH
2023-01-03 10:27:00,104.7,104.7,104.7,104.7,706,BAH
2023-01-03 10:29:00,104.67,104.67,104.6,104.67,8493,BAH
2023-01-03 10:30:00,104.73,104.88,104.73,104.83,3289,BAH
2023-01-03 10:31:00,104.83,104.83,104.83,104.83,661,BAH
2023-01-03 10:32:00,104.96,104.97,104.96,104.97,811,BAH
2023-01-03 10:33:00,105.065,105.12,105.065,105.105,1261,BAH
2023-01-03 10:34:00,105.03,105.03,104.9035,104.9035,2276,BAH
2023-01-03 10:35:00,104.99,105.0,104.96,104.96,781,BAH
2023-01-03 10:37:00,104.98,104.98,104.91,104.93,554,BAH
2023-01-03 10:38:00,104.985,105.05,104.985,105.05,684,BAH
2023-01-03 10:39:00,104.97,105.05,104.97,105.05,1300,BAH
2023-01-03 10:40:00,105.02,105.02,104.99,104.99,626,BAH
2023-01-03 10:42:00,104.95,104.95,104.95,104.95,531,BAH
2023-01-03 10:43:00,105.0,105.0699,105.0,105.01,908,BAH
2023-01-03 10:45:00,105.0,105.1,105.0,105.1,762,BAH
2023-01-03 10:46:00,105.125,105.125,105.1,105.1,329,BAH
2023-01-03 10:47:00,105.13,105.13,105.1275,105.1275,211,BAH
2023-01-03 10:48:00,105.1,105.105,105.03,105.09,1861,BAH
2023-01-03 10:49:00,105.01,105.01,104.9,104.97,2007,BAH
2023-01-03 10:51:00,104.9,104.9,104.9,104.9,338,BAH
2023-01-03 10:52:00,104.95,104.95,104.9,104.9,425,BAH
2023-01-03 10:53:00,104.86,104.86,104.8501,104.8501,546,BAH
2023-01-03 10:54:00,104.87,104.87,104.87,104.87,163,BAH
2023-01-03 10:55:00,104.92,104.92,104.82,104.895,2833,BAH
2023-01-03 10:56:00,104.9,105.02,104.88,105.02,2276,BAH
2023-01-03 10:57:00,104.975,105.02,104.96,104.96,1308,BAH
2023-01-03 10:58:00,104.97,105.01,104.9301,104.97,1267,BAH
2023-01-03 10:59:00,104.97,105.0099,104.92,104.94,2124,BAH
2023-01-03 11:00:00,104.9157,104.96,104.9157,104.96,1124,BAH
